Time,ROOM 2::Des Heat Load [W],ROOM 2:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM 2::Des Heat Mass Flow [kg/s],ROOM 2:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM 2::Des Latent Heat Load [W],ROOM 2::Des Latent Cool Load [W],ROOM 2::Des Latent Heat Mass Flow [kg/s],ROOM 2::Des Latent Cool Mass Flow [kg/s],ROOM 2::Des Heat Load No DOAS [W],ROOM 2::Des Sens Cool Load No DOAS [W],ROOM 2::Des Latent Heat Load No DOAS [W],ROOM 2::Des Latent Cool Load No DOAS [W],ROOM 2::Heating Zone Temperature [C],ROOM 2::Heating Zone Relative Humidity [%],ROOM 2:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM 2:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ROOM 3::Des Heat Load [W],ROOM 3:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM 3::Des Heat Mass Flow [kg/s],ROOM 3:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM 3::Des Latent Heat Load [W],ROOM 3::Des Latent Cool Load [W],ROOM 3::Des Latent Heat Mass Flow [kg/s],ROOM 3::Des Latent Cool Mass Flow [kg/s],ROOM 3::Des Heat Load No DOAS [W],ROOM 3::Des Sens Cool Load No DOAS [W],ROOM 3::Des Latent Heat Load No DOAS [W],ROOM 3::Des Latent Cool Load No DOAS [W],ROOM 3::Heating Zone Temperature [C],ROOM 3::Heating Zone Relative Humidity [%],ROOM 3:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM 3:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
13:20:00,0.000000E+00,8.858463E+02,0.000000E+00,8.686614E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399164E+01,5.875521E+01,0.000000E+00,8.960526E+02,0.000000E+00,8.786614E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399171E+01,5.863926E+01
13:30:00,0.000000E+00,8.903070E+02,0.000000E+00,8.730345E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399166E+01,5.870255E+01,0.000000E+00,9.008551E+02,0.000000E+00,8.833698E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399172E+01,5.858372E+01
13:40:00,0.000000E+00,8.947611E+02,0.000000E+00,8.774008E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399167E+01,5.865145E+01,0.000000E+00,9.056133E+02,0.000000E+00,8.880350E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399173E+01,5.853015E+01
13:50:00,0.000000E+00,8.992016E+02,0.000000E+00,8.817533E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399168E+01,5.860058E+01,0.000000E+00,9.103206E+02,0.000000E+00,8.926503E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399173E+01,5.847721E+01
14:00:00,0.000000E+00,9.036023E+02,0.000000E+00,8.860671E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399169E+01,5.854908E+01,0.000000E+00,9.149568E+02,0.000000E+00,8.971961E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399172E+01,5.842406E+01
14:10:00,0.000000E+00,9.078254E+02,0.000000E+00,8.902071E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399169E+01,5.849666E+01,0.000000E+00,9.193800E+02,0.000000E+00,9.015332E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399171E+01,5.837041E+01
14:20:00,0.000000E+00,9.118513E+02,0.000000E+00,8.941540E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399170E+01,5.844910E+01,0.000000E+00,9.235704E+02,0.000000E+00,9.056422E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399172E+01,5.832198E+01
14:30:00,0.000000E+00,9.156648E+02,0.000000E+00,8.978928E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399171E+01,5.840779E+01,0.000000E+00,9.275102E+02,0.000000E+00,9.095057E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399171E+01,5.828014E+01
14:40:00,0.000000E+00,9.192468E+02,0.000000E+00,9.014048E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399171E+01,5.837096E+01,0.000000E+00,9.311745E+02,0.000000E+00,9.130993E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399170E+01,5.824318E+01
14:50:00,0.000000E+00,9.225737E+02,0.000000E+00,9.046669E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399170E+01,5.833637E+01,0.000000E+00,9.345186E+02,0.000000E+00,9.163794E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399166E+01,5.820895E+01
15:00:00,0.000000E+00,9.256220E+02,0.000000E+00,9.076563E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399167E+01,5.830267E+01,0.000000E+00,9.374981E+02,0.000000E+00,9.193033E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399158E+01,5.817656E+01
15:10:00,0.000000E+00,9.282885E+02,0.000000E+00,9.102718E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399164E+01,5.826944E+01,0.000000E+00,9.401030E+02,0.000000E+00,9.218604E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399153E+01,5.814565E+01
15:20:00,0.000000E+00,9.305389E+02,0.000000E+00,9.124807E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399156E+01,5.824382E+01,0.000000E+00,9.423567E+02,0.000000E+00,9.240723E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399159E+01,5.812135E+01
15:30:00,0.000000E+00,9.324271E+02,0.000000E+00,9.143348E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399155E+01,5.822723E+01,0.000000E+00,9.442792E+02,0.000000E+00,9.259586E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399164E+01,5.810433E+01
15:40:00,0.000000E+00,9.339738E+02,0.000000E+00,9.158531E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399160E+01,5.821621E+01,0.000000E+00,9.458952E+02,0.000000E+00,9.275433E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399169E+01,5.809185E+01
15:50:00,0.000000E+00,9.352002E+02,0.000000E+00,9.170565E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399165E+01,5.820722E+01,0.000000E+00,9.472499E+02,0.000000E+00,9.288709E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399172E+01,5.808107E+01
16:00:00,0.000000E+00,9.361317E+02,0.000000E+00,9.179697E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399168E+01,5.819808E+01,0.000000E+00,9.483916E+02,0.000000E+00,9.299878E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399175E+01,5.807027E+01
16:10:00,0.000000E+00,9.370688E+02,0.000000E+00,9.188874E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399172E+01,5.818797E+01,0.000000E+00,9.495304E+02,0.000000E+00,9.311007E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399178E+01,5.805878E+01
16:20:00,0.000000E+00,9.380472E+02,0.000000E+00,9.198439E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399175E+01,5.817893E+01,0.000000E+00,9.506482E+02,0.000000E+00,9.321934E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399181E+01,5.804860E+01
16:30:00,0.000000E+00,9.390232E+02,0.000000E+00,9.207973E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399178E+01,5.817151E+01,0.000000E+00,9.517401E+02,0.000000E+00,9.332612E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399183E+01,5.804024E+01
16:40:00,0.000000E+00,9.399802E+02,0.000000E+00,9.217325E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399181E+01,5.816504E+01,0.000000E+00,9.527943E+02,0.000000E+00,9.342923E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399186E+01,5.803299E+01
16:50:00,0.000000E+00,9.409099E+02,0.000000E+00,9.226413E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399183E+01,5.815865E+01,0.000000E+00,9.538013E+02,0.000000E+00,9.352773E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399188E+01,5.802600E+01
17:00:00,0.000000E+00,9.417982E+02,0.000000E+00,9.235096E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399186E+01,5.815184E+01,0.000000E+00,9.547479E+02,0.000000E+00,9.362032E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399190E+01,5.801877E+01
17:10:00,0.000000E+00,9.426330E+02,0.000000E+00,9.243258E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399188E+01,5.814446E+01,0.000000E+00,9.556216E+02,0.000000E+00,9.370577E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399192E+01,5.801118E+01
17:20:00,0.000000E+00,9.433992E+02,0.000000E+00,9.250747E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399190E+01,5.813875E+01,0.000000E+00,9.564064E+02,0.000000E+00,9.378252E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399194E+01,5.800544E+01
17:30:00,0.000000E+00,9.440833E+02,0.000000E+00,9.257433E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399193E+01,5.813533E+01,0.000000E+00,9.570879E+02,0.000000E+00,9.384914E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399196E+01,5.800218E+01
17:40:00,0.000000E+00,9.446676E+02,0.000000E+00,9.263141E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399195E+01,5.813357E+01,0.000000E+00,9.576476E+02,0.000000E+00,9.390384E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399198E+01,5.800078E+01
17:50:00,0.000000E+00,9.451362E+02,0.000000E+00,9.267716E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399197E+01,5.813274E+01,0.000000E+00,9.580691E+02,0.000000E+00,9.394498E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399200E+01,5.800050E+01
18:00:00,0.000000E+00,9.454688E+02,0.000000E+00,9.270957E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399198E+01,5.813240E+01,0.000000E+00,9.583320E+02,0.000000E+00,9.397058E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399201E+01,5.800094E+01
18:10:00,0.000000E+00,9.454551E+02,0.000000E+00,9.270804E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399200E+01,5.813251E+01,0.000000E+00,9.582265E+02,0.000000E+00,9.396006E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399203E+01,5.800204E+01
18:20:00,0.000000E+00,9.450730E+02,0.000000E+00,9.267037E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399203E+01,5.813871E+01,0.000000E+00,9.577313E+02,0.000000E+00,9.391131E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399206E+01,5.800936E+01
18:30:00,0.000000E+00,9.443018E+02,0.000000E+00,9.259455E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399206E+01,5.815246E+01,0.000000E+00,9.568272E+02,0.000000E+00,9.382247E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399208E+01,5.802433E+01
18:40:00,0.000000E+00,9.431179E+02,0.000000E+00,9.247824E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399208E+01,5.817205E+01,0.000000E+00,9.554922E+02,0.000000E+00,9.369137E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399211E+01,5.804521E+01
18:50:00,0.000000E+00,9.415004E+02,0.000000E+00,9.231943E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399210E+01,5.819543E+01,0.000000E+00,9.537076E+02,0.000000E+00,9.351617E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399213E+01,5.806997E+01
19:00:00,0.000000E+00,9.394259E+02,0.000000E+00,9.211580E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399212E+01,5.822132E+01,0.000000E+00,9.514521E+02,0.000000E+00,9.329481E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399214E+01,5.809731E+01
19:10:00,0.000000E+00,9.374506E+02,0.000000E+00,9.192190E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399214E+01,5.824934E+01,0.000000E+00,9.492844E+02,0.000000E+00,9.308205E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399216E+01,5.812687E+01
19:20:00,0.000000E+00,9.355453E+02,0.000000E+00,9.173490E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399215E+01,5.827495E+01,0.000000E+00,9.471780E+02,0.000000E+00,9.287535E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399217E+01,5.815413E+01
19:30:00,0.000000E+00,9.336966E+02,0.000000E+00,9.155348E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399215E+01,5.829742E+01,0.000000E+00,9.451217E+02,0.000000E+00,9.267358E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399217E+01,5.817834E+01
19:40:00,0.000000E+00,9.318888E+02,0.000000E+00,9.137610E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399216E+01,5.831839E+01,0.000000E+00,9.431020E+02,0.000000E+00,9.247543E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399218E+01,5.820114E+01
19:50:00,0.000000E+00,9.301089E+02,0.000000E+00,9.120147E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399217E+01,5.833986E+01,0.000000E+00,9.411076E+02,0.000000E+00,9.227977E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399219E+01,5.822447E+01
20:00:00,0.000000E+00,9.283441E+02,0.000000E+00,9.102834E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399218E+01,5.836304E+01,0.000000E+00,9.391276E+02,0.000000E+00,9.208553E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399220E+01,5.824953E+01
20:10:00,0.000000E+00,9.264574E+02,0.000000E+00,9.084325E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399220E+01,5.838865E+01,0.000000E+00,9.370260E+02,0.000000E+00,9.187939E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399221E+01,5.827700E+01
20:20:00,0.000000E+00,9.244473E+02,0.000000E+00,9.064606E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399220E+01,5.841460E+01,0.000000E+00,9.348025E+02,0.000000E+00,9.166129E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399222E+01,5.830479E+01
20:30:00,0.000000E+00,9.223063E+02,0.000000E+00,9.043605E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399221E+01,5.844054E+01,0.000000E+00,9.324506E+02,0.000000E+00,9.143059E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399222E+01,5.833255E+01
20:40:00,0.000000E+00,9.200298E+02,0.000000E+00,9.021274E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399222E+01,5.846730E+01,0.000000E+00,9.299663E+02,0.000000E+00,9.118692E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399223E+01,5.836110E+01
20:50:00,0.000000E+00,9.176166E+02,0.000000E+00,8.997603E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399223E+01,5.849593E+01,0.000000E+00,9.273493E+02,0.000000E+00,9.093022E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399224E+01,5.839147E+01
21:00:00,0.000000E+00,9.150686E+02,0.000000E+00,8.972611E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399224E+01,5.852704E+01,0.000000E+00,9.246017E+02,0.000000E+00,9.066074E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399225E+01,5.842426E+01
21:10:00,0.000000E+00,9.122596E+02,0.000000E+00,8.945060E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399225E+01,5.856095E+01,0.000000E+00,9.215978E+02,0.000000E+00,9.036612E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399226E+01,5.845979E+01
21:20:00,0.000000E+00,9.091989E+02,0.000000E+00,8.915040E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399226E+01,5.859770E+01,0.000000E+00,9.183482E+02,0.000000E+00,9.004741E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399227E+01,5.849807E+01
