Time,THERMAL ZONE 1:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Heat Load [W],THERMAL ZONE 1::Des Latent Cool Load [W],THERMAL ZONE 1::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Heat Load No DOAS [W],THERMAL ZONE 1::Des Sens Cool Load No DOAS [W],THERMAL ZONE 1::Des Latent Heat Load No DOAS [W],THERMAL ZONE 1::Des Latent Cool Load No DOAS [W],THERMAL ZONE 1:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 1:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 1:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 1:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Heat Load [W],THERMAL ZONE 2::Des Latent Cool Load [W],THERMAL ZONE 2::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load No DOAS [W],THERMAL ZONE 2::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 3:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Heat Load [W],THERMAL ZONE 3::Des Latent Cool Load [W],THERMAL ZONE 3::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Heat Load No DOAS [W],THERMAL ZONE 3::Des Sens Cool Load No DOAS [W],THERMAL ZONE 3::Des Latent Heat Load No DOAS [W],THERMAL ZONE 3::Des Latent Cool Load No DOAS [W],THERMAL ZONE 3:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 3:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 3:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 3:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
21:40:00,2.805439E+03,4.405431E+03,1.447982E-01,4.319411E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099970E+01,5.029320E+01,2.399290E+01,6.242239E+01,2.079708E+03,7.009530E+03,1.073409E-01,6.873028E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099972E+01,4.999767E+01,2.399235E+01,5.735514E+01,3.331873E+03,8.161583E+03,1.719669E-01,8.002891E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.950795E+01,2.399205E+01,5.664898E+01
21:50:00,2.805461E+03,4.385547E+03,1.447993E-01,4.299912E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099970E+01,5.028727E+01,2.399291E+01,6.248112E+01,2.079735E+03,6.986282E+03,1.073423E-01,6.850232E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099972E+01,4.998770E+01,2.399235E+01,5.738930E+01,3.331900E+03,8.135453E+03,1.719683E-01,7.977267E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.950538E+01,2.399205E+01,5.668056E+01
22:00:00,2.805483E+03,4.365462E+03,1.448004E-01,4.280215E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099970E+01,5.028216E+01,2.399292E+01,6.254070E+01,2.079761E+03,6.962843E+03,1.073436E-01,6.827249E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099972E+01,4.997886E+01,2.399236E+01,5.742390E+01,3.331925E+03,8.108650E+03,1.719696E-01,7.950983E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.950331E+01,2.399206E+01,5.671305E+01
22:10:00,2.805503E+03,3.629530E+03,1.448015E-01,3.558653E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.027775E+01,2.469666E+01,6.058336E+01,2.079786E+03,5.836264E+03,1.073449E-01,5.714030E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099972E+01,4.997102E+01,2.525673E+01,5.389796E+01,3.331950E+03,6.931699E+03,1.719708E-01,6.759052E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.950165E+01,2.546429E+01,5.319170E+01
22:20:00,2.805523E+03,2.896895E+03,1.448025E-01,2.840324E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.027396E+01,2.516559E+01,5.946052E+01,2.079811E+03,4.947225E+03,1.073461E-01,4.786541E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.996408E+01,2.615533E+01,5.159182E+01,3.331974E+03,6.023004E+03,1.719720E-01,5.776415E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.950032E+01,2.632839E+01,5.138617E+01
22:30:00,2.805542E+03,2.167590E+03,1.448034E-01,2.125260E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.027069E+01,2.540795E+01,5.901407E+01,2.079834E+03,4.217138E+03,1.073473E-01,3.980849E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.995792E+01,2.655874E+01,5.059672E+01,3.331996E+03,5.267590E+03,1.719732E-01,4.912271E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.949924E+01,2.661730E+01,5.086957E+01
22:40:00,2.805560E+03,1.441650E+03,1.448044E-01,1.413496E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.026787E+01,2.585275E+01,5.842041E+01,2.079857E+03,3.545896E+03,1.073485E-01,3.220874E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.995246E+01,2.669768E+01,4.999508E+01,3.332018E+03,4.572328E+03,1.719743E-01,4.093944E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.949837E+01,2.669580E+01,5.086858E+01
22:50:00,2.805578E+03,7.191090E+02,1.448053E-01,7.050652E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.026544E+01,2.626290E+01,5.835104E+01,2.079880E+03,2.939866E+03,1.073497E-01,2.512044E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.994762E+01,2.669773E+01,4.950737E+01,3.332040E+03,3.927489E+03,1.719754E-01,3.315470E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.949768E+01,2.669647E+01,5.099738E+01
23:00:00,2.805595E+03,0.000000E+00,1.448061E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.026335E+01,2.641791E+01,5.894166E+01,2.079901E+03,2.348484E+03,1.073508E-01,1.815353E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.994333E+01,2.669763E+01,4.911350E+01,3.332061E+03,3.295799E+03,1.719765E-01,2.548141E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.949712E+01,2.669634E+01,5.104793E+01
23:10:00,2.805611E+03,0.000000E+00,1.448070E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.026155E+01,2.649365E+01,5.960305E+01,2.079923E+03,2.871330E+03,1.073519E-01,2.218308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.993953E+01,2.669603E+01,4.881723E+01,3.332081E+03,3.822865E+03,1.719776E-01,2.954092E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.949667E+01,2.669361E+01,5.105918E+01
23:20:00,2.805627E+03,0.000000E+00,1.448078E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.026000E+01,2.657961E+01,6.047819E+01,2.079943E+03,3.167928E+03,1.073529E-01,2.445055E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.993615E+01,2.669597E+01,4.847424E+01,3.332101E+03,4.092029E+03,1.719786E-01,3.159655E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.949631E+01,2.669329E+01,5.104623E+01
23:30:00,2.805643E+03,2.889987E+01,1.448086E-01,2.235591E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.025866E+01,2.666574E+01,6.129180E+01,2.079964E+03,3.315461E+03,1.073540E-01,2.558444E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.993317E+01,2.669603E+01,4.818681E+01,3.332120E+03,4.216805E+03,1.719796E-01,3.254509E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.949602E+01,2.669325E+01,5.101756E+01
23:40:00,2.805658E+03,7.289432E+01,1.448094E-01,5.629805E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.025751E+01,2.669947E+01,6.211266E+01,2.079984E+03,3.413540E+03,1.073550E-01,2.634182E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.993052E+01,2.669609E+01,4.794546E+01,3.332139E+03,4.289790E+03,1.719806E-01,3.310950E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.949579E+01,2.669323E+01,5.098093E+01
23:50:00,2.805673E+03,1.251352E+02,1.448101E-01,9.660275E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.025652E+01,2.669935E+01,6.286198E+01,2.080003E+03,3.455230E+03,1.073560E-01,2.666407E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.992817E+01,2.669616E+01,4.774189E+01,3.332158E+03,4.320221E+03,1.719815E-01,3.334578E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.949560E+01,2.669322E+01,5.094098E+01
24:00:00,2.805687E+03,1.901308E+02,1.448109E-01,1.467486E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.025567E+01,2.669920E+01,6.346166E+01,2.080023E+03,3.490606E+03,1.073570E-01,2.693755E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,4.992609E+01,2.669621E+01,4.756972E+01,3.332176E+03,4.344880E+03,1.719825E-01,3.353747E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.949546E+01,2.669320E+01,5.090085E+01
Peak,2.805687E+03,5.209996E+03,1.448109E-01,5.108451E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,2.080023E+03,7.979219E+03,1.073570E-01,7.569473E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,3.332176E+03,9.012617E+03,1.719825E-01,8.836857E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,1.203296E-01,4.244831E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,8.920754E-02,6.289799E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,1.429076E-01,7.342923E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
